Nifty 50,Nifty Next 50,Nifty 100,Nifty 200,Nifty Total Market,Nifty 500,Nifty500 Multicap 50:25:25,Nifty Midcap150,Nifty Midcap 50,Nifty Midcap Select,Nifty Midcap 100,Nifty Smallcap 250,Nifty Smallcap 50,Nifty Smallcap 100,Nifty Microcap 250,Nifty LargeMidcap 250,Nifty MidSmallcap 400,Nifty Auto,Nifty Bank,Nifty Financial Services,Nifty Financial Services 25/50,Nifty Financial Services Ex Bank,Nifty FMCG,Nifty Healthcare,Nifty IT,Nifty Media,Nifty Metal,Nifty Pharma,Nifty Private Bank,Nifty PSU Bank,Nifty Realty,Nifty Consumer Durables,Nifty Oil and Gas,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,Nifty India Corporate Group Index - Aditya Birla Group,Nifty Commodities,Nifty Core Housing,Nifty CPSE,Nifty Energy,Nifty Housing,Nifty India Consumption,Nifty India Defence,Nifty India Digital,Nifty India Manufacturing,Nifty Infrastructure,Nifty India Corporate Group Index - Mahindra Group,Nifty Midcap Liquid 15,Nifty MidSmall India Consumption,Nifty MNC,Nifty Mobility,Nifty PSE,Nifty REITs & InvITs,Nifty Non-Cyclical Consumer,Nifty Services Sector,Nifty India Corporate Group Index - Tata Group,Nifty India Corporate Group Index - Tata Group 25% Cap,Nifty Transportation & Logistics,Nifty100 Liquid 15,Nifty500 Shariah,Nifty500 Multicap India Manufacturing 50:30:20,Nifty500 Multicap Infrastructure 50:30:20,Nifty SME Emerge,Nifty100 Equal Weight,Nifty100 Low Volatility 30,Nifty200 Momentum 30,Nifty200 Alpha 30,Nifty100 Alpha 30,Nifty Alpha 50,Nifty Alpha Low Volatility 30,Nifty Alpha Quality Low Volatility 30,Nifty Alpha Quality Value Low Volatility 30,Nifty Dividend Opportunities 50,Nifty Growth Sectors 15,Nifty High Beta 50,Nifty Low Volatility 50,Nifty100 Quality 30,Nifty Midcap150 Momentum 50,Nifty Midcap150 Quality 50,Nifty Smallcap250 Quality 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,Nifty Quality Low Volatility 30,Nifty50 Equal Weight,Nifty50 Value 20,Nifty500 Value 50,Nifty200 Quality 30
,,,,FUSION,IDFCFIRSTB,IDFCFIRSTB,,,,,TV18BRDCST,,,TECHNOE,TATATECH,KARURVYSYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMARCIND,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRINFRA,IDFC,IDFC,,,,,TVSSCS,,,TEGA,TECHM,KAYNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VSCL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GAIL,IIFL,IIFL,,,,,TMB,,,TEXRAIL,NIACL,KEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MADHAVBAUG,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GHCL,IRB,IRB,,,,,TANLA,,,TIRUMALCHM,RAMCOCEM,KFINTECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLOUD,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GMMPFAUDLR,IRCON,IRCON,,,,,TATAINVEST,,,THOMASCOOK,THERMAX,KIMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENTALKART,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GMRINFRA,ITC,ITC,,,,,TTML,,,TIDEWATER,TIMKEN,LTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VASA,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GABRIEL,ITI,ITI,,,,,TEJASNET,,,TI,TITAN,LTTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEEKAYEM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GALAXYSURF,INDIACEM,INDIACEM,,,,,TITAGARH,,,TIMETECHNO,TORNTPHARM,LICHSGFIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VELS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GANESHHOUC,IBULHSGFIN,IBULHSGFIN,,,,,TRIDENT,,,TIPSINDLTD,TORNTPOWER,LATENTVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERTEXPLUS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRSE,INDIAMART,INDIAMART,,,,,TRIVENI,,,UFLEX,TRENT,LAURUSLABS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIAZ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRWRHITECH,INDIANB,INDIANB,,,,,TRITURBINE,,,UNIPARTS,TIINDIA,LXCHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VILINBIO,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GATEWAY,IEX,IEX,,,,,UCOBANK,,,UTKARSHBNK,UNOMINDA,LEMONTREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VINSYS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GICRE,INDHOTEL,INDHOTEL,,,,,UTIAMC,,,VMART,UPL,LINDEINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VINYAS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GILLETTE,IOC,IOC,,,,,UJJIVANSFB,,,VSTTILLERS,ULTRACEMCO,LLOYDSME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VISHNUINFR,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLAND,IOB,IOB,,,,,USHAMART,,,VRLLOG,UNIONBANK,LUPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VITAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLAXO,IRCTC,IRCTC,,,,,VGUARD,,,WABAG,UBL,MMTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIVIANA,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLS,IRFC,IRFC,,,,,VIPIND,,,DBREALTY,MCDOWELL-N,MRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIVO,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLENMARK,INDIGOPNTS,INDIGOPNTS,,,,,VAIBHAVGBL,,,VENKEYS,VBL,MTARTECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WALPAR,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MEDANTA,IGL,IGL,,,,,VTL,,,VOLTAMP,MANYAVAR,LODHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMANCART,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLOBUSSPR,INDUSTOWER,INDUSTOWER,,,,,VARROC,,,WELENT,VEDL,MGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCCL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOCOLORS,INDUSINDBK,INDUSINDBK,,,,,VIJAYA,,,WSTCSTPAPR,IDEA,MAHSEAMLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YUDIZ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPIL,NAUKRI,NAUKRI,,,,,WELCORP,,,WOCKPHARMA,VOLTAS,M&MFIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZEAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GODFRYPHLP,INFY,INFY,,,,,WELSPUNLIV,,,WONDERLA,WIPRO,MHRIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GODREJAGRO,INOXWIND,INOXWIND,,,,,WESTLIFE,,,YATHARTH,YESBANK,MAHLIFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GODREJCP,INTELLECT,INTELLECT,,,,,WHIRLPOOL,,,ZENTEC,ZFCVINDIA,MANAPPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GODREJIND,INDIGO,INDIGO,,,,,ZENSARTECH,,,ZYDUSWELL,ZEEL,MRPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GODREJPROP,IPCALAB,IPCALAB,,,,,ECLERX,,,EMUDHRA,ZOMATO,MANKIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOKEX,JBCHEPHARM,JBCHEPHARM,,,,,,,,,ZYDUSLIFE,MASTEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRANULES,JKCEMENT,JKCEMENT,,,,,,,,,,MFSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRAPHITE,JBMA,JBMA,,,,,,,,,,MAXHEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRASIM,JKLAKSHMI,JKLAKSHMI,,,,,,,,,,MAZDOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRAVITA,JKPAPER,JKPAPER,,,,,,,,,,MEDPLUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GESHIP,JMFINANCIL,JMFINANCIL,,,,,,,,,,METROBRAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GREAVESCOT,JSWENERGY,JSWENERGY,,,,,,,,,,METROPOLIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GREENPANEL,JSWINFRA,JSWINFRA,,,,,,,,,,MINDACORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GREENPLY,JSWSTEEL,JSWSTEEL,,,,,,,,,,MSUMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GRINDWELL,JAIBALAJI,JAIBALAJI,,,,,,,,,,MOTILALOFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GUFICBIO,J&KBANK,J&KBANK,,,,,,,,,,MPHASIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GUJALKALI,JINDALSAW,JINDALSAW,,,,,,,,,,MCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GAEL,JSL,JSL,,,,,,,,,,MUTHOOTFIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FLUOROCHEM,JINDALSTEL,JINDALSTEL,,,,,,,,,,NATCOPHARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GUJGASLTD,JIOFIN,JIOFIN,,,,,,,,,,NBCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GMDCLTD,JUBLFOOD,JUBLFOOD,,,,,,,,,,NCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GNFC,JUBLINGREA,JUBLINGREA,,,,,,,,,,NHPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPPL,JUBLPHARMA,JUBLPHARMA,,,,,,,,,,NLCINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GSFC,JWL,JWL,,,,,,,,,,NMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GSPL,JUSTDIAL,JUSTDIAL,,,,,,,,,,NSLNISP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GULFOILLUB,JYOTHYLAB,JYOTHYLAB,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEG,KPRMILL,KPRMILL,,,,,,,,,,NATIONALUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HGINFRA,KEI,KEI,,,,,,,,,,NAVINFLUOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HBLPOWER,KNRCON,KNRCON,,,,,,,,,,NETWORK18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HCLTECH,KPITTECH,KPITTECH,,,,,,,,,,NAM-INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HDFCAMC,KRBL,KRBL,,,,,,,,,,NUVAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HDFCBANK,KSB,KSB,,,,,,,,,,NUVOCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HDFCLIFE,KAJARIACER,KAJARIACER,,,,,,,,,,OBEROIRLTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HFCL,KPIL,KPIL,,,,,,,,,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HLEGLAS,KALYANKJIL,KALYANKJIL,,,,,,,,,,OLECTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HMAAGRO,KANSAINER,KANSAINER,,,,,,,,,,PAYTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAPPSTMNDS,KARURVYSYA,KARURVYSYA,,,,,,,,,,OFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAPPYFORGE,KAYNES,KAYNES,,,,,,,,,,POLICYBZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HATHWAY,KEC,KEC,,,,,,,,,,PCBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAVELLS,KFINTECH,KFINTECH,,,,,,,,,,PIIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEIDELBERG,KOTAKBANK,KOTAKBANK,,,,,,,,,,PNBHOUSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEMIPROP,KIMS,KIMS,,,,,,,,,,PNCINFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HERITGFOOD,LTF,LTF,,,,,,,,,,PVRINOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEROMOTOCO,LTTS,LTTS,,,,,,,,,,PAGEIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIKAL,LICHSGFIN,LICHSGFIN,,,,,,,,,,PATANJALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HSCL,LTIM,LTIM,,,,,,,,,,PERSISTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDALCO,LT,LT,,,,,,,,,,PETRONET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAL,LATENTVIEW,LATENTVIEW,,,,,,,,,,PHOENIXLTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HCC,LAURUSLABS,LAURUSLABS,,,,,,,,,,PEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDCOPPER,LXCHEM,LXCHEM,,,,,,,,,,PPLPHARMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDOILEXP,LEMONTREE,LEMONTREE,,,,,,,,,,POLYMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDPETRO,LICI,LICI,,,,,,,,,,POLYCAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDUNILVR,LINDEINDIA,LINDEINDIA,,,,,,,,,,POONAWALLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDZINC,LLOYDSME,LLOYDSME,,,,,,,,,,PRAJIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HINDWAREAP,LUPIN,LUPIN,,,,,,,,,,PRESTIGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POWERINDIA,MMTC,MMTC,,,,,,,,,,PRINCEPIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOMEFIRST,MRF,MRF,,,,,,,,,,PRSMJOHNSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HONASA,MTARTECH,MTARTECH,,,,,,,,,,PGHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HONAUT,LODHA,LODHA,,,,,,,,,,QUESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HUDCO,MGL,MGL,,,,,,,,,,RRKABEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICICIBANK,MAHSEAMLES,MAHSEAMLES,,,,,,,,,,RBLBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICICIGI,M&MFIN,M&MFIN,,,,,,,,,,RHIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICICIPRULI,M&M,M&M,,,,,,,,,,RITES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ISEC,MHRIL,MHRIL,,,,,,,,,,RADICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IDBI,MAHLIFE,MAHLIFE,,,,,,,,,,RVNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IDFCFIRSTB,MANAPPURAM,MANAPPURAM,,,,,,,,,,RAILTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IDFC,MRPL,MRPL,,,,,,,,,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IFBIND,MANKIND,MANKIND,,,,,,,,,,RAJESHEXPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IFCI,MARICO,MARICO,,,,,,,,,,RKFORGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IIFL,MARUTI,MARUTI,,,,,,,,,,RCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IIFLSEC,MASTEK,MASTEK,,,,,,,,,,RATNAMANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IKIO,MFSL,MFSL,,,,,,,,,,RTNINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INOXINDIA,MAXHEALTH,MAXHEALTH,,,,,,,,,,RAYMOND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IOLCP,MAZDOCK,MAZDOCK,,,,,,,,,,REDINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IRB,MEDPLUS,MEDPLUS,,,,,,,,,,RBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IRCON,METROBRAND,METROBRAND,,,,,,,,,,ROUTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ITC,METROPOLIS,METROPOLIS,,,,,,,,,,SBFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ITDCEM,MINDACORP,MINDACORP,,,,,,,,,,SJVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ITI,MSUMI,MSUMI,,,,,,,,,,SKFINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IDEAFORGE,MOTILALOFS,MOTILALOFS,,,,,,,,,,SAFARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INDIACEM,MPHASIS,MPHASIS,,,,,,,,,,SANOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INDIAGLYCO,MCX,MCX,,,,,,,,,,SAPPHIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IPL,MUTHOOTFIN,MUTHOOTFIN,,,,,,,,,,SAREGAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INDIASHLTR,NATCOPHARM,NATCOPHARM,,,,,,,,,,SCHAEFFLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IBULHSGFIN,NBCC,NBCC,,,,,,,,,,SCHNEIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IBREALEST,NCC,NCC,,,,,,,,,,RENUKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INDIAMART,NHPC,NHPC,,,,,,,,,,SHYAMMETL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
